review_id,text,sentiment,rating,product_category,verified_purchase
2796,Increíble calidad por este precio. Lo compré para un regalo y fue un éxito.,positive,5,Jewelry,True
2797,Perfecto para lo que necesitaba. Muy práctico y fácil de usar.,positive,4,Jewelry,True
2798,Muy buena compra. Lo compré para un regalo y fue un éxito.,positive,5,Home & Kitchen,True
2799,Producto de gran calidad. El mejor de su categoría.,positive,4,Office Products,False
2800,Nada especial pero funciona. No destaca en nada.,neutral,3,Electronics,False
2801,Perfecto para lo que necesitaba. Mi familia quedó encantada.,positive,4,Travel,False
2802,Producto defectuoso. No coincide con la descripción.,negative,1,Toys & Games,False
2803,"Excelente producto, superó mis expectativas. Lo volvería a comprar sin dudarlo.",positive,4,Electronics,True
2804,No funciona para nada. Tuve que devolverlo.,negative,2,Home & Kitchen,False
2805,No funciona para nada. No lo recomendaría a nadie.,negative,1,Toys & Games,True
2806,Producto de gran calidad. El mejor de su categoría.,positive,5,Home & Kitchen,False
2807,Producto defectuoso. El material es de mala calidad.,negative,2,Sports & Outdoors,True
2808,Una estafa total. Es una pérdida de dinero.,negative,2,Toys & Games,False
2809,Llegó dañado y no me reembolsaron. Se rompió después de una semana.,negative,2,Toys & Games,False
2810,Producto de gran calidad. El envío fue rápido y el empaque perfecto.,positive,5,Electronics,True
2811,Producto de gran calidad. Lo uso a diario y funciona perfecto.,positive,4,Pet Supplies,True
2812,Perfecto para lo que necesitaba. Mi familia quedó encantada.,positive,4,Sports & Outdoors,True
2813,Llegó dañado y no me reembolsaron. La atención al cliente fue pésima.,negative,2,Travel,False
2814,Es aceptable por el precio. Es lo que esperaba por ese precio.,neutral,3,Travel,True
2815,Lo recomiendo ampliamente. Mi familia quedó encantada.,positive,5,Home & Kitchen,True
2816,Me encanta este producto. El envío fue rápido y el empaque perfecto.,positive,5,Pet Supplies,False
2817,Mala calidad de materiales. No funciona como se prometía.,negative,2,Pet Supplies,True
2818,Producto diferente al publicado. No funciona como se prometía.,negative,2,Jewelry,True
2819,Perfecto para lo que necesitaba. Lo compré para un regalo y fue un éxito.,positive,4,Home & Kitchen,False
2820,Promedio. Hay mejores opciones en el mercado.,neutral,3,Electronics,True
2821,Perfecto para lo que necesitaba. Muy práctico y fácil de usar.,positive,5,Fashion,False
2822,El mejor que he probado. Mi familia quedó encantada.,positive,4,Sports & Outdoors,False
2823,Excedió todas mis expectativas. El mejor de su categoría.,positive,4,Books,True
2824,Producto tal como se describe. Lo compré para un regalo y fue un éxito.,positive,5,Grocery,True
2825,Excedió todas mis expectativas. Lo volvería a comprar sin dudarlo.,positive,4,Grocery,False
2826,Producto defectuoso. El envío tardó demasiado.,negative,2,Sports & Outdoors,True
2827,Excedió todas mis expectativas. Lo compré para un regalo y fue un éxito.,positive,4,Pet Supplies,True
2828,Es aceptable por el precio. Es lo que esperaba por ese precio.,neutral,3,Toys & Games,False
2829,Producto regular. Hay mejores opciones en el mercado.,neutral,3,Travel,False
2830,Producto tal como se describe. Muy práctico y fácil de usar.,positive,4,Electronics,True
2831,Para el precio está bien. Hay mejores opciones en el mercado.,neutral,3,Office Products,True
2832,Cumple con todo lo prometido. El diseño es moderno y elegante.,positive,4,Grocery,False
2833,Cumple con todo lo prometido. Lo volvería a comprar sin dudarlo.,positive,5,Travel,True
2834,Producto tal como se describe. El mejor de su categoría.,positive,4,Toys & Games,True
2835,Funciona pero nada extraordinario. Nada excepcional.,neutral,3,Sports & Outdoors,True
2836,Producto defectuoso. El material es de mala calidad.,negative,1,Home & Kitchen,False
2837,Producto defectuoso. La atención al cliente fue pésima.,negative,2,Fashion,False
2838,El mejor que he probado. El diseño es moderno y elegante.,positive,5,Office Products,True
2839,Es aceptable por el precio. Cumple sin brillar.,neutral,3,Fashion,False
2840,Perfecto para lo que necesitaba. El mejor de su categoría.,positive,5,Grocery,True
2841,De los mejores productos que he comprado. Lo uso a diario y funciona perfecto.,positive,4,Electronics,True
2842,Producto de gran calidad. Lo uso a diario y funciona perfecto.,positive,5,Pet Supplies,False
2843,Producto tal como se describe. Lo uso a diario y funciona perfecto.,positive,5,Pet Supplies,False
2844,Mala calidad de materiales. La atención al cliente fue pésima.,negative,2,Sports & Outdoors,True
2845,Producto tal como se describe. El diseño es moderno y elegante.,positive,4,Electronics,True
2846,Nada especial pero funciona. Hay mejores opciones en el mercado.,neutral,3,Sports & Outdoors,True
2847,El peor producto que he comprado. No funciona como se prometía.,negative,1,Electronics,False
2848,Funciona pero nada extraordinario. No destaca en nada.,neutral,3,Grocery,False
2849,Muy buena compra. Resistente y duradero.,positive,4,Jewelry,True
2850,Es aceptable por el precio. Cumple sin brillar.,neutral,3,Pet Supplies,False
2851,Lo recomiendo ampliamente. La calidad es increíble y llegó antes de lo esperado.,positive,5,Electronics,False
2852,"Excelente producto, superó mis expectativas. Mi familia quedó encantada.",positive,5,Travel,False
2853,Gran relación calidad-precio. Resistente y duradero.,positive,4,Home & Kitchen,True
2854,Horrible experiencia de compra. No coincide con la descripción.,negative,1,Pet Supplies,False
2855,Muy decepcionado con la compra. No lo recomendaría a nadie.,negative,2,Electronics,False
2856,Perfecto para lo que necesitaba. La calidad es increíble y llegó antes de lo esperado.,positive,5,Home & Kitchen,True
2857,Nada especial pero funciona. Cumple sin brillar.,neutral,3,Toys & Games,False
2858,No es malo ni bueno. Para uso ocasional está bien.,neutral,3,Office Products,True
2859,Promedio. No destaca en nada.,neutral,3,Pet Supplies,False
2860,Producto defectuoso. El producto llegó roto.,negative,2,Toys & Games,False
2861,De los mejores productos que he comprado. El envío fue rápido y el empaque perfecto.,positive,4,Grocery,True
2862,Perfecto para lo que necesitaba. Mi familia quedó encantada.,positive,4,Sports & Outdoors,True
2863,Muy buena compra. Lo uso a diario y funciona perfecto.,positive,4,Books,True
2864,Cumple con todo lo prometido. El mejor de su categoría.,positive,4,Jewelry,False
2865,No es malo ni bueno. No destaca en nada.,neutral,3,Office Products,True
2866,Muy satisfecho con la compra. Mi familia quedó encantada.,positive,5,Toys & Games,True
2867,Muy buena compra. La calidad es increíble y llegó antes de lo esperado.,positive,4,Home & Kitchen,False
2868,Me encanta este producto. El mejor de su categoría.,positive,5,Home & Kitchen,False
2869,Muy satisfecho con la compra. Mi familia quedó encantada.,positive,4,Fashion,True
2870,Producto diferente al publicado. El producto llegó roto.,negative,1,Pet Supplies,True
2871,No funciona como se anuncia. Es una pérdida de dinero.,negative,1,Books,False
2872,Muy buena compra. Muy práctico y fácil de usar.,positive,5,Pet Supplies,True
2873,Muy buena compra. Lo compré para un regalo y fue un éxito.,positive,4,Books,False
2874,Muy buena compra. Lo compré para un regalo y fue un éxito.,positive,5,Jewelry,False
2875,"Sin quejas, todo perfecto. Lo compré para un regalo y fue un éxito.",positive,4,Toys & Games,False
2876,Me encanta este producto. Lo volvería a comprar sin dudarlo.,positive,4,Books,False
2877,No funciona para nada. No lo recomendaría a nadie.,negative,1,Home & Kitchen,True
2878,Lo recomiendo ampliamente. Muy práctico y fácil de usar.,positive,4,Electronics,True
2879,Pésima calidad. El envío tardó demasiado.,negative,1,Home & Kitchen,True
2880,No funciona para nada. El producto llegó roto.,negative,1,Office Products,True
2881,Producto de gran calidad. El envío fue rápido y el empaque perfecto.,positive,5,Travel,True
2882,Promedio. Es lo que esperaba por ese precio.,neutral,3,Office Products,False
2883,De los mejores productos que he comprado. El envío fue rápido y el empaque perfecto.,positive,4,Books,False
2884,Excedió todas mis expectativas. Resistente y duradero.,positive,4,Toys & Games,False
2885,Me encanta este producto. Resistente y duradero.,positive,4,Fashion,True
2886,Se rompió a los pocos días. Tuve que devolverlo.,negative,1,Grocery,False
2887,Increíble calidad por este precio. El diseño es moderno y elegante.,positive,4,Fashion,False
2888,Cumple con todo lo prometido. La calidad es increíble y llegó antes de lo esperado.,positive,5,Pet Supplies,True
2889,No lo recomiendo. Se rompió después de una semana.,negative,2,Pet Supplies,True
2890,No funciona para nada. Tuve que devolverlo.,negative,2,Office Products,False
2891,Excedió todas mis expectativas. El envío fue rápido y el empaque perfecto.,positive,4,Electronics,True
2892,Pésima calidad. Es una pérdida de dinero.,negative,2,Grocery,True
2893,Producto tal como se describe. El diseño es moderno y elegante.,positive,5,Home & Kitchen,False
2894,No es malo ni bueno. Cumple sin brillar.,neutral,3,Office Products,True
2895,Lo recomiendo ampliamente. El diseño es moderno y elegante.,positive,4,Toys & Games,True
2896,Producto diferente al publicado. Tuve que devolverlo.,negative,1,Grocery,True
2897,Gran relación calidad-precio. El mejor de su categoría.,positive,4,Office Products,False
2898,Producto de gran calidad. Lo uso a diario y funciona perfecto.,positive,4,Toys & Games,False
2899,Muy buena compra. Muy práctico y fácil de usar.,positive,5,Travel,False
2900,Muy decepcionado con la compra. El material es de mala calidad.,negative,2,Pet Supplies,True
2901,Promedio. No destaca en nada.,neutral,3,Sports & Outdoors,False
2902,Producto tal como se describe. Mi familia quedó encantada.,positive,4,Pet Supplies,True
2903,"Sin quejas, todo perfecto. Lo uso a diario y funciona perfecto.",positive,4,Home & Kitchen,True
2904,Lo recomiendo ampliamente. Resistente y duradero.,positive,4,Office Products,True
2905,"Sin quejas, todo perfecto. El envío fue rápido y el empaque perfecto.",positive,5,Books,True
2906,"Excelente producto, superó mis expectativas. El diseño es moderno y elegante.",positive,4,Electronics,False
2907,El mejor que he probado. Lo volvería a comprar sin dudarlo.,positive,5,Pet Supplies,True
2908,Muy buena compra. Lo uso a diario y funciona perfecto.,positive,4,Home & Kitchen,False
2909,Producto defectuoso. Tuve que devolverlo.,negative,1,Toys & Games,True
2910,Decepción total. Tuve que devolverlo.,negative,1,Books,False
2911,Cumple lo básico. No destaca en nada.,neutral,3,Grocery,True
2912,No es malo ni bueno. No destaca en nada.,neutral,3,Office Products,False
2913,Para el precio está bien. Nada excepcional.,neutral,3,Fashion,True
2914,Producto diferente al publicado. El envío tardó demasiado.,negative,1,Books,True
2915,Se rompió a los pocos días. El producto llegó roto.,negative,1,Fashion,True
2916,No funciona como se anuncia. El envío tardó demasiado.,negative,1,Pet Supplies,True
2917,Horrible experiencia de compra. No coincide con la descripción.,negative,1,Electronics,True
2918,Una estafa total. El envío tardó demasiado.,negative,1,Travel,False
2919,De los mejores productos que he comprado. El envío fue rápido y el empaque perfecto.,positive,4,Pet Supplies,False
2920,"Excelente producto, superó mis expectativas. El mejor de su categoría.",positive,5,Fashion,False
2921,Lo recomiendo ampliamente. Lo uso a diario y funciona perfecto.,positive,4,Fashion,False
2922,"Sin quejas, todo perfecto. El envío fue rápido y el empaque perfecto.",positive,4,Toys & Games,False
2923,Nada especial pero funciona. Nada excepcional.,neutral,3,Grocery,True
2924,Funciona pero nada extraordinario. Hay mejores opciones en el mercado.,neutral,3,Jewelry,False
2925,Muy buena compra. Muy práctico y fácil de usar.,positive,5,Electronics,True
2926,Cumple con todo lo prometido. El mejor de su categoría.,positive,5,Pet Supplies,True
2927,Cumple lo básico. Cumple sin brillar.,neutral,3,Fashion,True
2928,Producto tal como se describe. Resistente y duradero.,positive,4,Office Products,True
2929,Producto tal como se describe. Muy práctico y fácil de usar.,positive,4,Fashion,True
2930,Cumple lo básico. Hay mejores opciones en el mercado.,neutral,3,Grocery,True
2931,Perfecto para lo que necesitaba. El diseño es moderno y elegante.,positive,4,Sports & Outdoors,True
2932,Llegó dañado y no me reembolsaron. Tuve que devolverlo.,negative,1,Books,True
2933,Se rompió a los pocos días. La atención al cliente fue pésima.,negative,1,Grocery,True
2934,Llegó dañado y no me reembolsaron. Es una pérdida de dinero.,negative,1,Home & Kitchen,False
2935,De los mejores productos que he comprado. Mi familia quedó encantada.,positive,5,Electronics,True
2936,Mala calidad de materiales. El producto llegó roto.,negative,1,Electronics,True
2937,Muy satisfecho con la compra. Muy práctico y fácil de usar.,positive,4,Pet Supplies,True
